NAME,DATE,POS_7DAYAVG,DTH_NEW,DTH_NEW_2WK
Iron,2021-01-29,0.71,0.0,0.0
Lincoln,2021-01-29,6.43,0.0,0.0
Rusk,2021-01-29,2.0,1.0,0.0
Juneau,2021-01-29,5.43,0.0,0.0
Florence,2021-01-29,1.0,0.0,0.0
Fond du Lac,2021-01-29,26.43,2.0,0.0
Waukesha,2021-01-29,82.71,7.0,0.0
Clark,2021-01-29,6.29,0.0,0.0
Ashland,2021-01-29,3.14,0.0,0.0
Kenosha,2021-01-29,34.71,2.0,1.0
Barron,2021-01-29,17.71,0.0,0.0
Bayfield,2021-01-29,2.14,0.0,0.0
Kewaunee,2021-01-29,7.14,0.0,0.0
La Crosse,2021-01-29,61.43,0.0,0.0
Jackson,2021-01-29,3.14,1.0,0.0
Winnebago,2021-01-29,30.71,1.0,1.0
Dodge,2020-12-01,81.14,3.0,3.0
Door,2020-12-01,9.14,0.0,1.0
Douglas,2020-12-01,41.43,4.0,0.0
Dunn,2020-12-01,47.86,1.0,0.0
Eau Claire,2020-12-01,74.0,1.0,0.0
Florence,2020-12-01,4.43,1.0,0.0
Fond du Lac,2020-12-01,65.0,0.0,0.0
Forest,2020-12-01,4.14,0.0,0.0
Grant,2020-12-01,34.14,2.0,3.0
Green,2020-12-01,19.0,0.0,-1.0
Green Lake,2020-12-01,6.86,0.0,0.0
Iowa,2020-12-01,12.29,0.0,0.0
Iron,2020-12-01,3.43,0.0,0.0
Jackson,2020-12-01,20.29,0.0,0.0
Jefferson,2020-12-01,58.57,0.0,2.0
Juneau,2020-12-01,16.86,0.0,0.0
Kenosha,2020-12-01,110.71,8.0,5.0
Kewaunee,2020-12-01,16.0,1.0,0.0
La Crosse,2020-12-01,89.43,1.0,3.0
Lafayette,2020-12-01,8.86,1.0,0.0
Langlade,2020-12-01,10.14,3.0,0.0
Lincoln,2020-12-01,22.86,1.0,0.0
Manitowoc,2020-12-01,42.0,0.0,0.0
Marathon,2020-12-01,95.86,1.0,0.0
Marinette,2020-12-01,27.29,0.0,2.0
Marquette,2020-12-01,4.14,0.0,0.0
Menominee,2020-12-01,2.43,0.0,0.0
Milwaukee,2020-12-01,790.86,10.0,3.0
Monroe,2020-12-01,40.57,1.0,0.0
Oconto,2020-12-01,21.0,1.0,1.0
Oneida,2020-12-01,21.86,0.0,0.0
Outagamie,2020-12-01,77.43,4.0,2.0
Ozaukee,2020-12-01,50.71,0.0,1.0
Pepin,2020-12-01,5.57,0.0,-1.0
Pierce,2020-12-01,34.57,1.0,2.0
Polk,2020-12-01,34.43,0.0,1.0
Portage,2020-12-01,38.0,1.0,0.0
Adams,2020-12-01,9.86,0.0,0.0
Ashland,2020-12-01,9.57,0.0,0.0
Price,2020-12-01,8.0,0.0,0.0
Barron,2020-12-01,43.57,0.0,0.0
Bayfield,2020-12-01,8.43,1.0,0.0
Racine,2020-12-01,116.57,5.0,4.0
Brown,2020-12-01,139.86,3.0,3.0
Richland,2020-12-01,7.57,1.0,0.0
Buffalo,2020-12-01,11.14,0.0,0.0
Burnett,2020-12-01,8.86,1.0,0.0
Rock,2020-12-01,94.43,5.0,1.0
Calumet,2020-12-01,20.29,1.0,0.0
Chippewa,2020-12-01,59.71,1.0,1.0
Clark,2020-12-01,24.14,3.0,0.0
Columbia,2020-12-01,42.0,0.0,1.0
Rusk,2020-12-01,13.0,0.0,0.0
Crawford,2020-12-01,65.43,1.0,0.0
Dane,2020-12-01,263.57,1.0,3.0
St. Croix,2020-12-01,43.14,1.0,0.0
Sauk,2020-12-01,42.29,0.0,1.0
Sawyer,2020-12-01,12.86,0.0,0.0
Shawano,2020-12-01,20.57,1.0,0.0
Sheboygan,2020-12-01,77.57,7.0,3.0
Taylor,2020-12-01,15.14,0.0,0.0
Trempealeau,2020-12-01,24.57,2.0,0.0
Vernon,2020-12-01,21.14,1.0,2.0
Vilas,2020-12-01,16.86,0.0,0.0
Walworth,2020-12-01,68.14,5.0,1.0
Washburn,2020-12-01,16.0,2.0,0.0
Washington,2020-12-01,88.29,2.0,0.0
Lincoln,2020-11-30,21.43,0.0,0.0
Manitowoc,2020-11-30,46.0,0.0,0.0
Marathon,2020-11-30,93.43,0.0,0.0
Marinette,2020-11-30,27.43,0.0,0.0
Marquette,2020-11-30,4.29,0.0,0.0
Menominee,2020-11-30,3.0,0.0,1.0
Milwaukee,2020-11-30,806.86,1.0,1.0
Waukesha,2020-11-30,352.29,2.0,2.0
Waupaca,2020-11-30,23.57,0.0,0.0
Waushara,2020-11-30,8.29,0.0,0.0
Winnebago,2020-11-30,84.86,0.0,1.0
Wood,2020-11-30,51.0,1.0,0.0
Monroe,2020-11-30,41.0,0.0,0.0
Oconto,2020-11-30,20.57,0.0,1.0
Oneida,2020-11-30,22.14,0.0,0.0
Outagamie,2020-11-30,84.0,0.0,0.0
Ozaukee,2020-11-30,48.14,0.0,0.0
Pepin,2020-11-30,5.0,0.0,0.0
Pierce,2020-11-30,37.29,0.0,0.0
Polk,2020-11-30,33.29,0.0,0.0
Portage,2020-11-30,38.0,0.0,0.0
Price,2020-11-30,8.86,0.0,0.0
Racine,2020-11-30,135.71,0.0,0.0
Adams,2020-11-30,7.71,0.0,0.0
Ashland,2020-11-30,11.71,0.0,0.0
Barron,2020-11-30,44.57,0.0,0.0
Bayfield,2020-11-30,8.43,1.0,0.0
Brown,2020-11-30,190.14,0.0,0.0
Buffalo,2020-11-30,10.29,0.0,0.0
Burnett,2020-11-30,9.43,0.0,0.0
Calumet,2020-11-30,25.29,0.0,0.0
Chippewa,2020-11-30,51.71,0.0,1.0
Clark,2020-11-30,25.43,0.0,0.0
Columbia,2020-11-30,45.57,0.0,0.0
Crawford,2020-11-30,55.0,0.0,1.0
Dane,2020-11-30,354.71,0.0,0.0
Richland,2020-11-30,6.86,0.0,0.0
Rock,2020-11-30,99.14,1.0,1.0
Rusk,2020-11-30,16.14,0.0,0.0
St. Croix,2020-11-30,41.86,0.0,0.0
Sauk,2020-11-30,39.29,0.0,0.0
Sawyer,2020-11-30,15.86,0.0,0.0
Shawano,2020-11-30,20.57,0.0,0.0
Waukesha,2020-12-01,318.0,6.0,5.0
Waupaca,2020-12-01,23.71,1.0,1.0
Waushara,2020-12-01,7.14,0.0,0.0
Winnebago,2020-12-01,73.43,9.0,0.0
Wood,2020-12-01,47.57,1.0,1.0
Pepin,2020-08-04,0.0,0.0,0.0
Pierce,2020-08-04,3.71,0.0,0.0
Polk,2020-08-04,3.14,0.0,0.0
Portage,2020-08-04,5.0,0.0,0.0
Price,2020-08-04,0.43,0.0,0.0
Racine,2020-08-04,46.71,1.0,2.0
Richland,2020-08-04,1.57,0.0,0.0
Rock,2020-08-04,10.0,0.0,0.0
Rusk,2020-08-04,0.43,0.0,0.0
St. Croix,2020-08-04,8.14,0.0,0.0
Sauk,2020-08-04,13.71,0.0,0.0
Sawyer,2020-08-04,2.43,0.0,0.0
Shawano,2020-08-04,3.57,0.0,0.0
Sheboygan,2020-08-04,18.71,1.0,0.0
Taylor,2020-08-04,2.0,0.0,0.0
Trempealeau,2020-08-04,5.14,0.0,0.0
Vernon,2020-08-04,1.29,0.0,0.0
Vilas,2020-08-04,2.14,0.0,0.0
Walworth,2020-08-04,26.0,0.0,0.0
Washburn,2020-08-04,3.57,0.0,0.0
Washington,2020-08-04,27.0,0.0,1.0
Waukesha,2020-08-04,84.43,2.0,1.0
Waupaca,2020-08-04,8.71,0.0,0.0
Waushara,2020-08-04,3.29,0.0,0.0
Winnebago,2020-08-04,16.0,0.0,0.0
Wood,2020-08-04,11.29,0.0,0.0
Rock,2020-08-05,8.14,0.0,0.0
Rusk,2020-08-05,0.43,0.0,0.0
St. Croix,2020-08-05,6.57,0.0,0.0
Sauk,2020-08-05,13.14,0.0,0.0
Sawyer,2020-08-05,3.29,0.0,0.0
Shawano,2020-08-05,4.14,0.0,0.0
Sheboygan,2020-08-05,17.71,2.0,0.0
Taylor,2020-08-05,2.43,0.0,0.0
Trempealeau,2020-08-05,5.86,0.0,0.0
Door,2020-08-05,2.29,0.0,0.0
Marathon,2020-08-05,12.43,0.0,0.0
Douglas,2020-08-05,6.14,0.0,0.0
Dunn,2020-08-05,2.0,0.0,0.0
Eau Claire,2020-08-05,11.86,1.0,0.0
Marinette,2020-08-05,13.29,0.0,0.0
Marquette,2020-08-05,1.14,0.0,0.0
Florence,2020-08-05,0.14,0.0,0.0
Fond du Lac,2020-08-05,10.14,0.0,0.0
Menominee,2020-08-05,0.29,0.0,0.0
Milwaukee,2020-08-05,200.86,3.0,2.0
Forest,2020-08-05,0.29,0.0,0.0
Grant,2020-08-05,4.14,0.0,0.0
Green,2020-08-05,2.0,0.0,0.0
Green Lake,2020-08-05,0.57,0.0,0.0
Iowa,2020-08-05,1.71,0.0,0.0
Iron,2020-08-05,0.71,0.0,0.0
Jackson,2020-08-05,1.0,0.0,0.0
Adams,2020-08-05,2.0,0.0,0.0
Ashland,2020-08-05,0.86,1.0,0.0
Barron,2020-08-05,18.29,0.0,0.0
Bayfield,2020-08-05,0.29,0.0,0.0
Brown,2020-08-05,35.0,0.0,1.0
Buffalo,2020-08-05,0.29,0.0,0.0
Burnett,2020-08-05,1.14,0.0,0.0
Calumet,2020-08-05,7.43,0.0,0.0
Chippewa,2020-08-05,2.14,0.0,0.0
Clark,2020-08-05,1.86,0.0,0.0
Columbia,2020-08-05,4.14,0.0,0.0
Monroe,2020-08-05,6.0,1.0,0.0
Oconto,2020-08-05,6.57,0.0,0.0
Oneida,2020-08-05,3.14,0.0,0.0
Outagamie,2020-08-05,21.43,0.0,1.0
Sawyer,2020-08-03,2.14,0.0,0.0
Shawano,2020-08-03,4.14,0.0,0.0
Sheboygan,2020-08-03,19.86,0.0,0.0
Taylor,2020-08-03,1.86,0.0,0.0
Trempealeau,2020-08-03,6.43,0.0,0.0
Vernon,2020-08-03,1.43,0.0,0.0
Vilas,2020-08-03,2.29,0.0,0.0
Walworth,2020-08-03,27.29,0.0,0.0
Washburn,2020-08-03,3.29,0.0,0.0
Washington,2020-08-03,25.29,0.0,0.0
Waukesha,2020-08-03,85.86,0.0,0.0
Waupaca,2020-08-03,7.0,0.0,0.0
Waushara,2020-08-03,4.29,0.0,0.0
Winnebago,2020-08-03,14.71,1.0,0.0
Wood,2020-08-03,10.0,0.0,0.0
Adams,2020-08-04,1.71,0.0,0.0
Ashland,2020-08-04,0.71,0.0,0.0
Barron,2020-08-04,18.71,0.0,0.0
Bayfield,2020-08-04,0.29,0.0,0.0
Brown,2020-08-04,34.43,1.0,0.0
Buffalo,2020-08-04,0.71,0.0,0.0
Burnett,2020-08-04,0.86,0.0,0.0
Calumet,2020-08-04,6.43,0.0,0.0
Chippewa,2020-08-04,2.0,0.0,0.0
Clark,2020-08-04,2.57,0.0,0.0
Columbia,2020-08-04,4.29,0.0,0.0
Crawford,2020-08-04,1.71,0.0,0.0
Dane,2020-08-04,51.29,0.0,0.0
Dodge,2020-08-04,14.43,0.0,0.0
Door,2020-08-04,1.43,0.0,0.0
Douglas,2020-08-04,6.14,0.0,0.0
Dunn,2020-08-04,1.71,0.0,0.0
Eau Claire,2020-08-04,10.86,0.0,0.0
Florence,2020-08-04,0.29,0.0,0.0
Fond du Lac,2020-08-04,10.0,0.0,0.0
Forest,2020-08-04,0.29,0.0,0.0
Grant,2020-08-04,4.57,0.0,0.0
Green,2020-08-04,1.43,0.0,0.0
Green Lake,2020-08-04,0.57,0.0,0.0
Iowa,2020-08-04,1.0,0.0,0.0
Iron,2020-08-04,0.71,0.0,0.0
Jackson,2020-08-04,0.86,0.0,0.0
Jefferson,2020-08-04,6.86,0.0,1.0
Juneau,2020-08-04,2.43,0.0,0.0
Kenosha,2020-08-04,30.29,5.0,0.0
Kewaunee,2020-08-04,0.86,0.0,0.0
La Crosse,2020-08-04,11.0,0.0,0.0
Lafayette,2020-08-04,1.57,0.0,0.0
Langlade,2020-08-04,2.29,0.0,0.0
Lincoln,2020-08-04,1.29,0.0,1.0
Manitowoc,2020-08-04,7.71,0.0,0.0
Marathon,2020-08-04,11.0,1.0,0.0
Marinette,2020-08-04,12.43,0.0,0.0
Marquette,2020-08-04,0.71,0.0,0.0
Menominee,2020-08-04,0.43,0.0,0.0
Milwaukee,2020-08-04,210.71,1.0,6.0
Monroe,2020-08-04,6.43,0.0,0.0
Oconto,2020-08-04,6.0,0.0,0.0
Oneida,2020-08-04,3.29,0.0,0.0
Outagamie,2020-08-04,20.14,0.0,1.0
Ozaukee,2020-08-04,15.71,0.0,0.0
Crawford,2020-08-05,2.14,0.0,0.0
Jefferson,2020-08-05,6.57,0.0,0.0
Vernon,2020-08-05,1.14,0.0,0.0
Vilas,2020-08-05,2.14,0.0,0.0
Walworth,2020-08-05,26.86,0.0,0.0
Dane,2020-08-05,52.86,0.0,0.0
Juneau,2020-08-05,2.71,0.0,0.0
Kenosha,2020-08-05,31.43,0.0,0.0
Washburn,2020-08-05,3.57,0.0,0.0
Washington,2020-08-05,28.29,0.0,0.0
Kewaunee,2020-08-05,1.29,0.0,0.0
La Crosse,2020-08-05,13.14,0.0,0.0
Waukesha,2020-08-05,79.57,0.0,3.0
Lafayette,2020-08-05,1.86,0.0,0.0
Langlade,2020-08-05,1.86,0.0,0.0
Lincoln,2020-08-05,1.43,0.0,0.0
Dodge,2020-08-05,15.57,0.0,0.0
Manitowoc,2020-08-05,6.57,0.0,0.0
Waupaca,2020-08-05,10.57,0.0,0.0
Waushara,2020-08-05,3.29,0.0,0.0
Winnebago,2020-08-05,16.57,0.0,0.0
Wood,2020-08-05,10.57,0.0,0.0
Ozaukee,2020-08-05,15.86,0.0,0.0
Pepin,2020-08-05,0.14,0.0,0.0
Pierce,2020-08-05,3.43,0.0,0.0
Polk,2020-08-05,3.0,0.0,0.0
Portage,2020-08-05,5.71,0.0,0.0
Price,2020-08-05,1.0,0.0,0.0
Racine,2020-08-05,47.43,1.0,1.0
Richland,2020-08-05,1.71,0.0,0.0
Adams,2020-08-06,2.29,0.0,0.0
Ashland,2020-08-06,1.0,0.0,0.0
Barron,2020-08-06,9.86,0.0,0.0
Bayfield,2020-08-06,0.43,0.0,0.0
Brown,2020-08-06,36.43,0.0,1.0
Buffalo,2020-08-06,0.14,0.0,0.0
Burnett,2020-08-06,1.29,0.0,0.0
Calumet,2020-08-06,8.29,0.0,0.0
Chippewa,2020-08-06,2.14,0.0,0.0
Clark,2020-08-06,1.86,0.0,0.0
Columbia,2020-08-06,4.0,0.0,0.0
Crawford,2020-08-06,2.14,0.0,0.0
Dane,2020-08-06,52.71,0.0,0.0
Dodge,2020-08-06,16.43,0.0,0.0
Door,2020-08-06,2.43,0.0,0.0
Douglas,2020-08-06,5.57,0.0,0.0
Dunn,2020-08-06,1.57,0.0,0.0
Eau Claire,2020-08-06,11.29,0.0,0.0
Florence,2020-08-06,-0.14,0.0,0.0
Fond du Lac,2020-08-06,10.86,0.0,0.0
Forest,2020-08-06,0.29,0.0,0.0
Grant,2020-08-06,4.0,0.0,0.0
Green,2020-08-06,2.29,0.0,0.0
Green Lake,2020-08-06,0.57,0.0,0.0
Iowa,2020-08-06,1.14,0.0,0.0
Iron,2020-08-06,0.57,0.0,0.0
Jackson,2020-08-06,1.0,0.0,0.0
Jefferson,2020-08-06,7.71,0.0,0.0
Juneau,2020-08-06,2.57,0.0,0.0
Kenosha,2020-08-06,31.86,0.0,0.0
Kewaunee,2020-08-06,1.86,0.0,0.0
La Crosse,2020-08-06,15.14,0.0,0.0
Lafayette,2020-08-06,2.0,0.0,0.0
Langlade,2020-08-06,2.14,0.0,1.0
Lincoln,2020-08-06,0.71,0.0,0.0
Manitowoc,2020-08-06,5.71,0.0,0.0
Marathon,2020-08-06,11.43,1.0,1.0
Marinette,2020-08-06,12.0,0.0,0.0
Marquette,2020-08-06,1.29,0.0,0.0
Menominee,2020-08-06,0.29,0.0,0.0
Milwaukee,2020-08-06,188.57,2.0,0.0
Dodge,2020-08-07,18.14,0.0,0.0
Door,2020-08-07,2.57,0.0,0.0
Douglas,2020-08-07,6.57,0.0,0.0
Dunn,2020-08-07,2.43,0.0,0.0
Eau Claire,2020-08-07,12.71,0.0,0.0
Florence,2020-08-07,0.0,0.0,0.0
Fond du Lac,2020-08-07,11.86,1.0,0.0
Forest,2020-08-07,0.14,0.0,0.0
Grant,2020-08-07,4.0,1.0,0.0
Green,2020-08-07,3.71,0.0,0.0
Green Lake,2020-08-07,0.43,0.0,0.0
Iowa,2020-08-07,1.71,0.0,0.0
Iron,2020-08-07,0.43,0.0,0.0
Jackson,2020-08-07,1.29,0.0,0.0
Jefferson,2020-08-07,9.71,0.0,0.0
Juneau,2020-08-07,2.29,0.0,0.0
Kenosha,2020-08-07,26.14,1.0,0.0
Kewaunee,2020-08-07,2.57,0.0,0.0
La Crosse,2020-08-07,14.43,0.0,0.0
Lafayette,2020-08-07,2.71,0.0,0.0
Langlade,2020-08-07,2.29,0.0,0.0
Lincoln,2020-08-07,1.0,0.0,0.0
Manitowoc,2020-08-07,5.43,0.0,0.0
Marathon,2020-08-07,10.86,1.0,0.0
Marinette,2020-08-07,13.71,0.0,0.0
Marquette,2020-08-07,1.0,0.0,0.0
Menominee,2020-08-07,0.29,0.0,0.0
Milwaukee,2020-08-07,198.43,1.0,1.0
Monroe,2020-08-07,5.29,0.0,0.0
Oconto,2020-08-07,7.86,0.0,-1.0
Oneida,2020-08-07,4.43,0.0,0.0
Outagamie,2020-08-07,21.0,0.0,1.0
Ozaukee,2020-08-07,17.0,0.0,0.0
Pepin,2020-08-07,0.29,0.0,0.0
Pierce,2020-08-07,5.71,2.0,0.0
Polk,2020-08-07,2.14,0.0,0.0
Portage,2020-08-07,7.43,0.0,0.0
Price,2020-08-07,1.43,0.0,0.0
Racine,2020-08-07,52.0,0.0,0.0
Richland,2020-08-07,1.57,0.0,0.0
Rock,2020-08-07,9.71,0.0,0.0
Rusk,2020-08-07,0.43,0.0,0.0
St. Croix,2020-08-07,6.0,1.0,0.0
Sauk,2020-08-07,11.14,0.0,0.0
Sawyer,2020-08-07,2.57,0.0,0.0
Shawano,2020-08-07,4.43,0.0,0.0
Sheboygan,2020-08-07,22.14,0.0,0.0
Taylor,2020-08-07,2.43,0.0,0.0
Trempealeau,2020-08-07,4.43,0.0,0.0
Adams,2020-08-08,2.29,0.0,0.0
Ashland,2020-08-08,0.71,0.0,0.0
Barron,2020-08-08,5.43,0.0,0.0
Bayfield,2020-08-08,0.57,0.0,0.0
Brown,2020-08-08,39.71,2.0,0.0
Buffalo,2020-08-08,0.29,0.0,0.0
Burnett,2020-08-08,1.14,0.0,0.0
Calumet,2020-08-08,9.57,0.0,0.0
Chippewa,2020-08-08,2.57,0.0,0.0
Wood,2020-08-08,8.14,0.0,0.0
Vernon,2020-08-09,0.86,0.0,0.0
Vilas,2020-08-09,2.14,0.0,0.0
Walworth,2020-08-09,14.0,0.0,0.0
Washburn,2020-08-09,1.86,0.0,0.0
Washington,2020-08-09,26.57,0.0,0.0
Waukesha,2020-08-09,81.57,0.0,0.0
Monroe,2020-08-06,5.86,0.0,0.0
Oconto,2020-08-06,6.14,0.0,1.0
Oneida,2020-08-06,3.29,0.0,0.0
Outagamie,2020-08-06,20.43,1.0,0.0
Ozaukee,2020-08-06,15.71,0.0,0.0
Pepin,2020-08-06,0.29,0.0,0.0
Pierce,2020-08-06,5.29,0.0,0.0
Polk,2020-08-06,2.57,0.0,0.0
Portage,2020-08-06,6.71,0.0,0.0
Price,2020-08-06,1.14,0.0,0.0
Racine,2020-08-06,43.71,0.0,1.0
Richland,2020-08-06,1.29,0.0,0.0
Rock,2020-08-06,9.29,0.0,0.0
Rusk,2020-08-06,0.57,0.0,0.0
St. Croix,2020-08-06,6.14,2.0,0.0
Sauk,2020-08-06,12.14,0.0,0.0
Sawyer,2020-08-06,3.0,0.0,0.0
Shawano,2020-08-06,4.29,0.0,0.0
Sheboygan,2020-08-06,21.0,1.0,0.0
Taylor,2020-08-06,2.43,0.0,0.0
Trempealeau,2020-08-06,6.29,0.0,0.0
Vernon,2020-08-06,0.71,0.0,0.0
Vilas,2020-08-06,2.43,0.0,0.0
Walworth,2020-08-06,20.29,1.0,0.0
Washburn,2020-08-06,3.43,0.0,0.0
Washington,2020-08-06,25.14,0.0,1.0
Waukesha,2020-08-06,78.57,0.0,1.0
Waupaca,2020-08-06,10.43,0.0,0.0
Waushara,2020-08-06,2.43,0.0,0.0
Winnebago,2020-08-06,16.29,0.0,0.0
Wood,2020-08-06,9.14,0.0,0.0
Vernon,2020-08-07,0.57,0.0,0.0
Vilas,2020-08-07,2.71,0.0,0.0
Walworth,2020-08-07,17.0,1.0,0.0
Washburn,2020-08-07,2.86,0.0,0.0
Washington,2020-08-07,26.57,0.0,0.0
Waukesha,2020-08-07,77.43,1.0,0.0
Waupaca,2020-08-07,11.43,0.0,0.0
Waushara,2020-08-07,2.14,1.0,0.0
Winnebago,2020-08-07,15.71,0.0,0.0
Wood,2020-08-07,8.57,0.0,0.0
Adams,2020-08-07,1.86,0.0,0.0
Ashland,2020-08-07,1.29,0.0,0.0
Barron,2020-08-07,7.71,0.0,0.0
Bayfield,2020-08-07,0.57,0.0,0.0
Brown,2020-08-07,39.14,0.0,0.0
Buffalo,2020-08-07,0.43,0.0,0.0
Burnett,2020-08-07,1.14,0.0,0.0
Calumet,2020-08-07,8.57,0.0,0.0
Chippewa,2020-08-07,2.14,0.0,0.0
Clark,2020-08-07,2.14,0.0,0.0
Columbia,2020-08-07,4.0,0.0,0.0
Crawford,2020-08-07,2.29,0.0,0.0
Dane,2020-08-07,50.0,1.0,0.0
Portage,2020-08-15,7.43,0.0,0.0
Price,2020-08-15,-0.14,0.0,0.0
Racine,2020-08-15,23.71,3.0,0.0
Richland,2020-08-15,0.14,0.0,0.0
Rock,2020-08-15,7.43,0.0,0.0
Rusk,2020-08-15,0.29,0.0,0.0
St. Croix,2020-08-15,7.0,0.0,0.0
Sauk,2020-08-15,9.86,0.0,0.0
Sawyer,2020-08-15,6.0,0.0,0.0
Shawano,2020-08-15,3.43,0.0,0.0
Sheboygan,2020-08-15,13.29,0.0,0.0
Taylor,2020-08-15,1.0,1.0,0.0
Trempealeau,2020-08-15,4.86,0.0,0.0
Vernon,2020-08-15,1.29,0.0,0.0
Vilas,2020-08-15,2.86,0.0,0.0
Walworth,2020-08-15,23.57,1.0,0.0
Washburn,2020-08-15,0.57,0.0,0.0
Washington,2020-08-15,24.0,0.0,0.0
Waukesha,2020-08-15,79.71,2.0,1.0
Waupaca,2020-08-15,11.14,0.0,0.0
Waushara,2020-08-15,1.71,0.0,0.0
Winnebago,2020-08-15,14.14,0.0,0.0
Wood,2020-08-15,12.29,0.0,0.0
Adams,2020-08-15,1.29,0.0,0.0
Ashland,2020-08-15,0.86,0.0,0.0
Barron,2020-08-15,4.57,0.0,0.0
Bayfield,2020-08-15,1.29,0.0,0.0
Brown,2020-08-15,32.71,0.0,0.0
Buffalo,2020-08-15,0.57,0.0,0.0
Burnett,2020-08-15,0.71,0.0,0.0
Calumet,2020-08-15,10.57,0.0,0.0
Chippewa,2020-08-15,5.57,0.0,0.0
Clark,2020-08-15,1.71,0.0,0.0
Columbia,2020-08-15,6.0,0.0,0.0
Crawford,2020-08-15,1.43,0.0,0.0
Dane,2020-08-15,41.57,1.0,0.0
Dodge,2020-08-15,16.0,0.0,0.0
Door,2020-08-15,1.71,0.0,0.0
Douglas,2020-08-15,6.57,0.0,0.0
Dunn,2020-08-15,2.43,0.0,0.0
Eau Claire,2020-08-15,11.43,0.0,0.0
Florence,2020-08-15,1.0,0.0,0.0
Fond du Lac,2020-08-15,17.43,0.0,0.0
Forest,2020-08-15,0.14,0.0,0.0
Grant,2020-08-15,5.57,0.0,0.0
Green,2020-08-15,7.43,0.0,0.0
Green Lake,2020-08-15,1.0,0.0,0.0
Iowa,2020-08-15,2.57,0.0,0.0
Iron,2020-08-15,0.57,0.0,0.0
Jackson,2020-08-15,0.29,0.0,0.0
Jefferson,2020-08-15,11.0,0.0,0.0
Juneau,2020-08-15,2.0,0.0,0.0
Kenosha,2020-08-15,16.0,0.0,0.0
Kewaunee,2020-08-15,1.71,0.0,0.0
La Crosse,2020-08-15,9.0,0.0,0.0
Lafayette,2020-08-15,5.57,0.0,0.0
Langlade,2020-08-15,1.43,0.0,0.0
Lincoln,2020-08-15,0.71,0.0,0.0
Manitowoc,2020-08-15,8.43,0.0,1.0
Marathon,2020-08-15,8.86,1.0,0.0
Marinette,2020-08-15,14.0,0.0,0.0
Marquette,2020-08-15,0.29,0.0,0.0
Menominee,2020-08-15,0.57,0.0,0.0
Milwaukee,2020-08-15,162.0,3.0,4.0
Outagamie,2020-08-19,20.57,1.0,1.0
Ozaukee,2020-08-19,13.14,0.0,0.0
Pepin,2020-08-19,0.57,0.0,0.0
Pierce,2020-08-19,3.29,0.0,1.0
Polk,2020-08-19,1.29,0.0,0.0
Portage,2020-08-19,7.57,0.0,0.0
Price,2020-08-19,0.0,0.0,0.0
Racine,2020-08-19,24.86,1.0,1.0
Richland,2020-08-19,0.14,0.0,0.0
Rock,2020-08-19,8.43,0.0,0.0
Rusk,2020-08-19,0.14,0.0,0.0
St. Croix,2020-08-19,5.43,0.0,0.0
Sauk,2020-08-19,9.29,0.0,0.0
Sawyer,2020-08-19,5.43,0.0,0.0
Shawano,2020-08-19,2.71,0.0,0.0
Sheboygan,2020-08-19,15.29,0.0,0.0
Taylor,2020-08-19,0.57,0.0,0.0
Trempealeau,2020-08-19,4.71,0.0,0.0
Vernon,2020-08-19,1.71,0.0,0.0
Vilas,2020-08-19,2.57,0.0,0.0
Walworth,2020-08-19,23.57,0.0,3.0
Washburn,2020-08-19,0.57,0.0,0.0
Washington,2020-08-19,29.29,0.0,0.0
Waukesha,2020-08-19,85.14,3.0,0.0
Waupaca,2020-08-19,10.57,0.0,1.0
Waushara,2020-08-19,1.14,0.0,0.0
Winnebago,2020-08-19,13.29,0.0,0.0
Wood,2020-08-19,8.86,0.0,0.0
Adams,2020-08-19,1.0,0.0,0.0
Ashland,2020-08-19,0.43,0.0,0.0
Barron,2020-08-19,5.0,0.0,0.0
Bayfield,2020-08-19,1.43,0.0,0.0
Brown,2020-08-19,43.43,1.0,0.0
Buffalo,2020-08-19,0.57,0.0,0.0
Burnett,2020-08-19,0.86,0.0,0.0
Calumet,2020-08-19,10.29,0.0,0.0
Chippewa,2020-08-19,5.71,0.0,0.0
Clark,2020-08-19,1.71,0.0,0.0
Columbia,2020-08-19,3.43,0.0,0.0
Jefferson,2020-08-20,12.57,0.0,1.0
Juneau,2020-08-20,2.43,0.0,0.0
Kenosha,2020-08-20,17.86,0.0,1.0
Kewaunee,2020-08-20,1.71,0.0,0.0
La Crosse,2020-08-20,9.0,0.0,0.0
Lafayette,2020-08-20,2.71,0.0,0.0
Langlade,2020-08-20,1.14,1.0,0.0
Lincoln,2020-08-20,0.29,0.0,0.0
Manitowoc,2020-08-20,9.71,0.0,0.0
Marathon,2020-08-20,6.71,1.0,0.0
Marinette,2020-08-20,11.57,0.0,0.0
Marquette,2020-08-20,0.14,0.0,0.0
Menominee,2020-08-20,0.29,0.0,0.0
Milwaukee,2020-08-20,158.86,0.0,0.0
Monroe,2020-08-20,0.71,0.0,0.0
Oconto,2020-08-20,9.29,1.0,0.0
Oneida,2020-08-20,3.86,0.0,0.0
Outagamie,2020-08-20,22.57,0.0,1.0
Ozaukee,2020-08-20,12.43,0.0,0.0
Pepin,2020-08-20,0.57,0.0,0.0
Pierce,2020-08-20,3.71,0.0,0.0
Polk,2020-08-20,1.71,0.0,0.0
Portage,2020-08-20,7.0,0.0,0.0
Brown,2020-08-18,39.43,0.0,0.0
